00092,10.0,17.0,1.0
00093,14.0,23.0,1.0
00094,15.0,24.0,1.0
00095,10.0,28.0,1.0
00096,10.0,22.0,1.0
00097,20.0,28.0,1.0
00098,11.0,15.0,1.0
00099,9.0,22.0,1.0
00100,6.0,19.0,1.0
00101,6.0,15.0,1.0
00102,8.0,11.0,1.0
00103,8.0,28.0,1.0
00104,5.0,13.0,1.0
00105,20.0,39.0,1.0
00106,11.0,28.0,1.0
00107,6.0,20.0,1.0
00108,16.0,28.0,1.0
00109,17.0,22.0,1.0
00110,4.0,17.0,1.0
00111,20.0,30.0,1.0
00112,17.0,28.0,1.0
00113,13.0,17.0,1.0
00114,12.0,20.0,1.0
00115,14.0,34.0,1.0
00116,16.0,21.0,1.0
00117,0.0,13.0,1.0
00118,12.0,28.0,1.0
00119,8.0,13.0,1.0
00120,5.0,11.0,1.0
00121,9.0,13.0,1.0
00122,19.0,33.0,1.0
00123,15.0,35.0,1.0
00124,12.0,19.0,1.0
00125,13.0,30.0,1.0
00126,12.0,29.0,1.0
00127,6.0,18.0,1.0
00128,12.0,23.0,1.0
00129,18.0,22.0,1.0
00130,4.0,11.0,1.0
00131,12.0,19.0,1.0
00132,3.0,22.0,1.0
00133,18.0,29.0,1.0
00134,2.0,19.0,1.0
00135,15.0,33.0,1.0
00136,1.0,8.0,1.0
00137,5.0,22.0,1.0
00138,7.0,21.0,1.0
00139,11.0,24.0,1.0
00140,0.0,5.0,1.0
00141,16.0,29.0,1.0
00142,14.0,18.0,1.0
00143,4.0,21.0,1.0
00144,16.0,35.0,1.0
00145,19.0,22.0,1.0
00146,4.0,13.0,1.0
00147,13.0,21.0,1.0
00148,12.0,28.0,1.0
00149,6.0,13.0,1.0
00150,6.0,23.0,1.0
00151,11.0,30.0,1.0
00152,4.0,13.0,1.0
00153,9.0,20.0,1.0
00154,2.0,16.0,1.0
00155,18.0,24.0,1.0
00156,6.0,9.0,1.0
00157,8.0,28.0,1.0
00158,19.0,27.0,1.0
00159,4.0,23.0,1.0
00160,2.0,6.0,1.0
00161,9.0,26.0,1.0
00162,16.0,25.0,1.0
00163,0.0,15.0,1.0
00164,10.0,26.0,1.0
00165,16.0,28.0,1.0
00166,17.0,22.0,1.0
00167,0.0,10.0,1.0
00168,5.0,14.0,1.0
00169,2.0,22.0,1.0
00170,10.0,26.0,1.0
00171,10.0,14.0,1.0
00172,13.0,27.0,1.0
00173,4.0,21.0,1.0
00174,9.0,18.0,1.0
00175,1.0,7.0,1.0
00176,3.0,17.0,1.0
00177,7.0,23.0,1.0
00178,12.0,24.0,1.0
00179,15.0,26.0,1.0
00180,14.0,32.0,1.0
00181,17.0,25.0,1.0
00182,4.0,24.0,1.0
00183,0.0,7.0,1.0
00184,1.0,8.0,1.0
00185,4.0,9.0,1.0
00186,14.0,27.0,1.0
00187,19.0,30.0,1.0
00188,19.0,26.0,1.0
00189,2.0,13.0,1.0
00190,16.0,23.0,1.0
00191,18.0,34.0,1.0
00192,8.0,22.0,1.0
00193,4.0,14.0,1.0
00194,4.0,15.0,1.0
00195,17.0,37.0,1.0
00196,3.0,9.0,1.0
00197,2.0,5.0,1.0
00198,17.0,35.0,1.0
00199,3.0,16.0,1.0
00200,6.0,16.0,1.0
00201,4.0,23.0,1.0
00202,17.0,28.0,1.0
00203,8.0,22.0,1.0
00204,16.0,28.0,1.0
00205,5.0,15.0,1.0
00206,8.0,18.0,1.0
00207,11.0,20.0,1.0
00208,10.0,17.0,1.0
00209,3.0,15.0,1.0
00210,4.0,14.0,1.0
00211,1.0,20.0,1.0
00212,8.0,17.0,1.0
00213,18.0,32.0,1.0
00214,8.0,25.0,1.0
00215,2.0,17.0,1.0
00216,12.0,20.0,1.0
00217,16.0,21.0,1.0
00218,11.0,27.0,1.0
00219,6.0,24.0,1.0
00220,4.0,22.0,1.0
00221,14.0,24.0,1.0
00222,7.0,13.0,1.0
00223,8.0,13.0,1.0
00224,9.0,24.0,1.0
00225,10.0,17.0,1.0
00226,11.0,22.0,1.0
00227,4.0,15.0,1.0
00228,2.0,8.0,1.0
00229,8.0,15.0,1.0
00230,4.0,11.0,1.0
00231,0.0,8.0,1.0
00232,1.0,19.0,1.0
00233,12.0,22.0,1.0
00234,16.0,31.0,1.0
00235,15.0,22.0,1.0
00236,9.0,15.0,1.0
00237,18.0,25.0,1.0
00238,14.0,22.0,1.0
00239,7.0,12.0,1.0
00240,2.0,17.0,1.0
00241,14.0,31.0,1.0
00242,17.0,20.0,1.0
00243,0.0,12.0,1.0
00244,16.0,24.0,1.0
00245,12.0,23.0,1.0
00246,4.0,22.0,1.0
00247,7.0,12.0,1.0
00248,16.0,24.0,1.0
00249,7.0,23.0,1.0
00250,6.0,15.0,1.0
00251,8.0,21.0,1.0
00252,19.0,29.0,1.0
00253,20.0,40.0,1.0
00254,8.0,25.0,1.0
00255,18.0,34.0,1.0
00256,18.0,37.0,1.0
00257,19.0,32.0,1.0
00258,17.0,23.0,1.0
00259,16.0,19.0,1.0
00260,11.0,30.0,1.0
00261,17.0,36.0,1.0
00262,10.0,25.0,1.0
00263,5.0,18.0,1.0
00264,18.0,23.0,1.0
00265,15.0,19.0,1.0
00266,12.0,30.0,1.0
00267,1.0,14.0,1.0
00268,14.0,26.0,1.0
00269,9.0,17.0,1.0
00270,1.0,4.0,1.0
00271,15.0,35.0,1.0
00272,16.0,27.0,1.0
00273,18.0,25.0,1.0
00274,18.0,34.0,1.0
00275,2.0,15.0,1.0
00276,14.0,26.0,1.0
00277,9.0,13.0,1.0
00278,7.0,14.0,1.0
00279,1.0,8.0,1.0
00280,3.0,15.0,1.0
00281,8.0,11.0,1.0
00282,18.0,29.0,1.0
00283,8.0,21.0,1.0
00284,0.0,6.0,1.0
00285,19.0,26.0,1.0
00286,3.0,21.0,1.0
00287,20.0,37.0,1.0
00288,17.0,37.0,1.0
00289,5.0,19.0,1.0
00290,17.0,35.0,1.0
00291,12.0,24.0,1.0
00292,2.0,19.0,1.0
00293,1.0,21.0,1.0
00294,5.0,12.0,1.0
00295,15.0,23.0,1.0
00296,17.0,36.0,1.0
00297,5.0,17.0,1.0
00298,5.0,12.0,1.0
00299,15.0,20.0,1.0
00300,12.0,31.0,1.0
00301,13.0,29.0,1.0
00302,15.0,34.0,1.0
00303,6.0,13.0,1.0
00304,17.0,29.0,1.0
00305,13.0,27.0,1.0
00306,17.0,26.0,1.0
00307,7.0,24.0,1.0
00308,1.0,20.0,1.0
00309,14.0,18.0,1.0
00310,2.0,9.0,1.0
00311,1.0,20.0,1.0
00312,4.0,10.0,1.0
00313,2.0,7.0,1.0
00314,3.0,10.0,1.0
00315,3.0,11.0,1.0
00316,17.0,35.0,1.0
00317,8.0,15.0,1.0
00318,7.0,22.0,1.0
00319,14.0,30.0,1.0
00320,17.0,26.0,1.0
00321,5.0,20.0,1.0
00322,5.0,22.0,1.0
00323,16.0,29.0,1.0
00324,19.0,33.0,1.0
00325,5.0,18.0,1.0
00326,9.0,20.0,1.0
00327,14.0,27.0,1.0
00328,14.0,28.0,1.0
00329,11.0,25.0,1.0
00330,6.0,10.0,1.0
00331,17.0,30.0,1.0
00332,6.0,12.0,1.0
00333,4.0,21.0,1.0
00334,12.0,15.0,1.0
00335,3.0,11.0,1.0
00336,13.0,16.0,1.0
00337,6.0,18.0,1.0
00338,0.0,4.0,1.0
00339,10.0,18.0,1.0
00340,2.0,11.0,1.0
00341,16.0,33.0,1.0
00342,13.0,21.0,1.0
00343,7.0,16.0,1.0
00344,14.0,25.0,1.0
00345,4.0,19.0,1.0
00346,0.0,14.0,1.0
00347,10.0,26.0,1.0
00348,20.0,38.0,1.0
00349,11.0,29.0,1.0
00350,8.0,17.0,1.0
00351,13.0,26.0,1.0
00352,17.0,27.0,1.0
00353,8.0,11.0,1.0
00354,14.0,17.0,1.0
00355,16.0,28.0,1.0
00356,6.0,21.0,1.0
00357,12.0,26.0,1.0
00358,3.0,14.0,1.0
00359,2.0,7.0,1.0
00360,6.0,12.0,1.0
00361,9.0,22.0,1.0
00362,10.0,26.0,1.0
00363,12.0,31.0,1.0
00364,20.0,39.0,1.0
00365,16.0,23.0,1.0
00366,14.0,33.0,1.0
00367,13.0,32.0,1.0
00368,3.0,23.0,1.0
00369,9.0,28.0,1.0
00370,10.0,18.0,1.0
00371,14.0,24.0,1.0
00372,4.0,17.0,1.0
00373,15.0,32.0,1.0
00374,9.0,22.0,1.0
00375,12.0,19.0,1.0
00376,17.0,37.0,1.0
00377,4.0,24.0,1.0
00378,8.0,17.0,1.0
00379,12.0,22.0,1.0
00380,17.0,21.0,1.0
00381,5.0,13.0,1.0
00382,3.0,7.0,1.0
00383,15.0,25.0,1.0
00384,9.0,12.0,1.0
00385,10.0,26.0,1.0
00386,1.0,10.0,1.0
00387,11.0,20.0,1.0
00388,11.0,31.0,1.0
00389,12.0,28.0,1.0
00390,2.0,8.0,1.0
00391,3.0,14.0,1.0
00392,14.0,17.0,1.0
00393,15.0,25.0,1.0
00394,9.0,26.0,1.0
00395,18.0,26.0,1.0
00396,13.0,30.0,1.0
00397,15.0,20.0,1.0
00398,0.0,7.0,1.0
00399,7.0,20.0,1.0
00400,18.0,34.0,1.0
00401,20.0,28.0,1.0
00402,10.0,14.0,1.0
00403,15.0,35.0,1.0
00404,17.0,32.0,1.0
00405,2.0,10.0,1.0
00406,14.0,27.0,1.0
00407,15.0,18.0,1.0
00408,10.0,16.0,1.0
00409,8.0,13.0,1.0
00410,3.0,22.0,1.0
00411,14.0,19.0,1.0
00412,3.0,15.0,1.0
00413,12.0,27.0,1.0
00414,9.0,18.0,1.0
00415,0.0,12.0,1.0
00416,10.0,28.0,1.0
00417,5.0,8.0,1.0
00418,1.0,5.0,1.0
00419,0.0,10.0,1.0
00420,13.0,19.0,1.0
00421,20.0,32.0,1.0
00422,1.0,15.0,1.0
00423,11.0,26.0,1.0
00424,18.0,26.0,1.0
00425,2.0,7.0,1.0
00426,7.0,19.0,1.0
00427,10.0,25.0,1.0
00428,13.0,20.0,1.0
00429,13.0,27.0,1.0
00430,11.0,18.0,1.0
00431,0.0,3.0,1.0
00432,2.0,7.0,1.0
00433,8.0,23.0,1.0
00434,4.0,16.0,1.0
00435,20.0,33.0,1.0
00436,14.0,25.0,1.0
00437,19.0,27.0,1.0
00438,1.0,19.0,1.0
00439,7.0,14.0,1.0
00440,19.0,25.0,1.0
00441,2.0,12.0,1.0
00442,4.0,10.0,1.0
00443,9.0,20.0,1.0
00444,1.0,5.0,1.0
00445,16.0,21.0,1.0
00446,16.0,26.0,1.0
00447,9.0,27.0,1.0
00448,5.0,13.0,1.0
00449,19.0,22.0,1.0
00450,4.0,10.0,1.0
00451,11.0,29.0,1.0
00452,3.0,18.0,1.0
00453,11.0,27.0,1.0
00454,19.0,23.0,1.0
00455,9.0,19.0,1.0
00456,7.0,22.0,1.0
00457,4.0,18.0,1.0
00458,1.0,6.0,1.0
00459,1.0,12.0,1.0
00460,12.0,24.0,1.0
00461,7.0,24.0,1.0
00462,5.0,20.0,1.0
00463,1.0,17.0,1.0
00464,16.0,29.0,1.0
00465,13.0,19.0,1.0
00466,13.0,24.0,1.0
00467,12.0,25.0,1.0
00468,5.0,11.0,1.0
00469,0.0,14.0,1.0
00470,2.0,16.0,1.0
00471,9.0,20.0,1.0
00472,8.0,27.0,1.0
00473,13.0,21.0,1.0
00474,9.0,25.0,1.0
00475,8.0,23.0,1.0
00476,15.0,31.0,1.0
00477,9.0,15.0,1.0
00478,1.0,7.0,1.0
00479,0.0,4.0,1.0
00480,0.0,20.0,1.0
00481,18.0,25.0,1.0
00482,3.0,14.0,1.0
00483,17.0,34.0,1.0
00484,16.0,33.0,1.0
00485,11.0,22.0,1.0
00486,18.0,30.0,1.0
00487,6.0,10.0,1.0
00488,12.0,30.0,1.0
00489,12.0,29.0,1.0
00490,17.0,23.0,1.0
00491,11.0,26.0,1.0
00492,4.0,16.0,1.0
00493,16.0,24.0,1.0
00494,10.0,29.0,1.0
00495,1.0,11.0,1.0
00496,1.0,8.0,1.0
00497,13.0,30.0,1.0
00498,10.0,26.0,1.0
00499,9.0,25.0,1.0
00500,13.0,26.0,1.0
00501,2.0,10.0,1.0
00502,2.0,14.0,1.0
00503,5.0,9.0,1.0
00504,1.0,21.0,1.0
00505,6.0,15.0,1.0
00506,5.0,24.0,1.0
00507,2.0,13.0,1.0
00508,18.0,23.0,1.0
00509,4.0,20.0,1.0
00510,10.0,27.0,1.0
00511,16.0,35.0,1.0
00512,1.0,10.0,1.0
00513,8.0,18.0,1.0
00514,11.0,27.0,1.0
00515,14.0,24.0,1.0
00516,9.0,13.0,1.0
00517,5.0,24.0,1.0
00518,20.0,33.0,1.0
00519,4.0,17.0,1.0
00520,1.0,5.0,1.0
00521,3.0,21.0,1.0
00522,15.0,25.0,1.0
00523,10.0,29.0,1.0
00524,8.0,11.0,1.0
00525,3.0,14.0,1.0
00526,4.0,18.0,1.0
00527,5.0,19.0,1.0
00528,5.0,9.0,1.0
00529,7.0,23.0,1.0
00530,10.0,29.0,1.0
00531,3.0,22.0,1.0
00532,11.0,26.0,1.0
00533,11.0,15.0,1.0
00534,11.0,20.0,1.0
00535,19.0,26.0,1.0
00536,20.0,23.0,1.0
00537,3.0,7.0,1.0
00538,12.0,15.0,1.0
00539,20.0,27.0,1.0
00540,16.0,24.0,1.0
00541,4.0,19.0,1.0
00542,14.0,19.0,1.0
00543,5.0,19.0,1.0
00544,8.0,20.0,1.0
00545,14.0,23.0,1.0
00546,10.0,17.0,1.0
00547,13.0,17.0,1.0
00548,16.0,22.0,1.0
00549,9.0,15.0,1.0
00550,14.0,21.0,1.0
00551,18.0,34.0,1.0
00552,7.0,22.0,1.0
00553,7.0,16.0,1.0
00554,18.0,30.0,1.0
00555,9.0,29.0,1.0
00556,17.0,31.0,1.0
00557,6.0,26.0,1.0
00558,10.0,17.0,1.0
00559,2.0,8.0,1.0
00560,9.0,18.0,1.0
00561,0.0,6.0,1.0
00562,6.0,15.0,1.0
00563,12.0,27.0,1.0
00564,8.0,12.0,1.0
00565,1.0,5.0,1.0
00566,12.0,31.0,1.0
00567,5.0,19.0,1.0
00568,8.0,13.0,1.0
00569,1.0,10.0,1.0
00570,3.0,12.0,1.0
00571,7.0,12.0,1.0
00572,16.0,25.0,1.0
00573,2.0,9.0,1.0
00574,8.0,19.0,1.0
00575,2.0,21.0,1.0
00576,16.0,21.0,1.0
00577,11.0,24.0,1.0
00578,0.0,18.0,1.0
00579,7.0,16.0,1.0
00580,1.0,7.0,1.0
00581,1.0,9.0,1.0
00582,8.0,27.0,1.0
00583,9.0,24.0,1.0
00584,2.0,16.0,1.0
00585,11.0,29.0,1.0
00586,5.0,20.0,1.0
00587,13.0,17.0,1.0
00588,16.0,27.0,1.0
00589,3.0,10.0,1.0
00590,9.0,24.0,1.0
00591,11.0,19.0,1.0
00592,13.0,25.0,1.0
00593,9.0,23.0,1.0
00594,4.0,13.0,1.0
00595,14.0,28.0,1.0
00596,11.0,30.0,1.0
00597,14.0,22.0,1.0
00598,7.0,19.0,1.0
00599,3.0,13.0,1.0
00600,11.0,15.0,1.0
00601,9.0,17.0,1.0
00602,11.0,23.0,1.0
00603,3.0,22.0,1.0
00604,16.0,29.0,1.0
00605,11.0,16.0,1.0
00606,2.0,19.0,1.0
00607,5.0,10.0,1.0
00608,3.0,8.0,1.0
00609,6.0,9.0,1.0
00610,12.0,31.0,1.0
00611,16.0,21.0,1.0
00612,7.0,21.0,1.0
00613,13.0,25.0,1.0
00614,0.0,16.0,1.0
00615,7.0,24.0,1.0
00616,1.0,5.0,1.0
00617,3.0,12.0,1.0
00618,8.0,11.0,1.0
00619,15.0,19.0,1.0
00620,2.0,13.0,1.0
00621,10.0,15.0,1.0
00622,8.0,24.0,1.0
00623,9.0,27.0,1.0
00624,15.0,34.0,1.0
00625,18.0,30.0,1.0
00626,13.0,23.0,1.0
00627,17.0,29.0,1.0
00628,9.0,16.0,1.0
00629,17.0,32.0,1.0
00630,3.0,10.0,1.0
00631,16.0,33.0,1.0
00632,6.0,18.0,1.0
00633,9.0,22.0,1.0
00634,1.0,7.0,1.0
00635,15.0,27.0,1.0
00636,17.0,32.0,1.0
00637,20.0,31.0,1.0
00638,19.0,25.0,1.0
00639,18.0,25.0,1.0
00640,4.0,12.0,1.0
00641,7.0,12.0,1.0
00642,8.0,16.0,1.0
00643,0.0,4.0,1.0
00644,11.0,24.0,1.0
00645,0.0,12.0,1.0
00646,16.0,27.0,1.0
00647,4.0,15.0,1.0
00648,9.0,23.0,1.0
00649,9.0,28.0,1.0
00650,19.0,29.0,1.0
00651,18.0,22.0,1.0
00652,1.0,6.0,1.0
00653,7.0,14.0,1.0
00654,1.0,11.0,1.0
00655,20.0,34.0,1.0
00656,11.0,30.0,1.0
00657,17.0,30.0,1.0
00658,16.0,27.0,1.0
00659,12.0,32.0,1.0
00660,13.0,31.0,1.0
00661,5.0,17.0,1.0
00662,11.0,22.0,1.0
00663,2.0,15.0,1.0
00664,0.0,5.0,1.0
00665,17.0,26.0,1.0
00666,4.0,10.0,1.0
00667,0.0,15.0,1.0
00668,3.0,15.0,1.0
00669,6.0,11.0,1.0
00670,10.0,22.0,1.0
00671,7.0,12.0,1.0
00672,10.0,26.0,1.0
00673,8.0,20.0,1.0
00674,4.0,23.0,1.0
00675,6.0,11.0,1.0
00676,1.0,10.0,1.0
00677,19.0,37.0,1.0
00678,11.0,21.0,1.0
00679,19.0,25.0,1.0
00680,4.0,12.0,1.0
00681,6.0,22.0,1.0
00682,18.0,31.0,1.0
00683,9.0,28.0,1.0
00684,15.0,33.0,1.0
00685,7.0,18.0,1.0
00686,19.0,35.0,1.0
00687,12.0,30.0,1.0
00688,6.0,11.0,1.0
00689,8.0,18.0,1.0
00690,3.0,7.0,1.0
00691,12.0,30.0,1.0
00692,17.0,23.0,1.0
00693,11.0,23.0,1.0
00694,17.0,33.0,1.0
00695,17.0,36.0,1.0
00696,8.0,22.0,1.0
00697,7.0,26.0,1.0
00698,10.0,22.0,1.0
00699,20.0,32.0,1.0
00700,4.0,15.0,1.0
00701,4.0,9.0,1.0
00702,2.0,12.0,1.0
00703,1.0,12.0,1.0
00704,16.0,21.0,1.0
00705,17.0,21.0,1.0
00706,9.0,19.0,1.0
00707,13.0,24.0,1.0
00708,0.0,7.0,1.0
00709,15.0,26.0,1.0
00710,1.0,13.0,1.0
00711,17.0,28.0,1.0
00712,1.0,17.0,1.0
00713,15.0,31.0,1.0
00714,9.0,14.0,1.0
00715,15.0,23.0,1.0
00716,4.0,7.0,1.0
00717,1.0,21.0,1.0
00718,15.0,21.0,1.0
00719,17.0,24.0,1.0
00720,14.0,22.0,1.0
00721,1.0,20.0,1.0
00722,1.0,18.0,1.0
00723,6.0,13.0,1.0
00724,11.0,21.0,1.0
00725,19.0,28.0,1.0
00726,7.0,20.0,1.0
00727,19.0,32.0,1.0
00728,18.0,27.0,1.0
00729,8.0,23.0,1.0
00730,19.0,27.0,1.0
00731,12.0,29.0,1.0
00732,9.0,14.0,1.0
00733,5.0,20.0,1.0
00734,7.0,25.0,1.0
00735,9.0,14.0,1.0
00736,19.0,32.0,1.0
00737,4.0,9.0,1.0
00738,15.0,26.0,1.0
00739,1.0,11.0,1.0
00740,12.0,29.0,1.0
00741,5.0,20.0,1.0
00742,19.0,38.0,1.0
00743,7.0,19.0,1.0
00744,4.0,15.0,1.0
00745,15.0,32.0,1.0
00746,19.0,25.0,1.0
00747,15.0,19.0,1.0
00748,2.0,14.0,1.0
00749,8.0,19.0,1.0
00750,11.0,15.0,1.0
00751,3.0,22.0,1.0
00752,1.0,19.0,1.0
00753,9.0,19.0,1.0
00754,1.0,20.0,1.0
00755,9.0,14.0,1.0
00756,13.0,32.0,1.0
00757,14.0,19.0,1.0
00758,6.0,9.0,1.0
00759,8.0,15.0,1.0
00760,16.0,28.0,1.0
00761,7.0,18.0,1.0
00762,8.0,26.0,1.0
00763,2.0,21.0,1.0
00764,18.0,36.0,1.0
00765,17.0,25.0,1.0
00766,5.0,12.0,1.0
00767,16.0,29.0,1.0
00768,7.0,13.0,1.0
00769,8.0,22.0,1.0
00770,1.0,14.0,1.0
00771,5.0,24.0,1.0
00772,10.0,16.0,1.0
00773,19.0,29.0,1.0
00774,4.0,14.0,1.0
00775,10.0,18.0,1.0
00776,6.0,16.0,1.0
00777,12.0,19.0,1.0
00778,7.0,22.0,1.0
00779,5.0,20.0,1.0
00780,19.0,35.0,1.0
00781,9.0,21.0,1.0
00782,10.0,19.0,1.0
00783,2.0,7.0,1.0
00784,3.0,7.0,1.0
00785,17.0,32.0,1.0
00786,1.0,18.0,1.0
00787,5.0,13.0,1.0
00788,2.0,9.0,1.0
00789,4.0,8.0,1.0
00790,5.0,17.0,1.0
00791,5.0,15.0,1.0
00792,13.0,20.0,1.0
00793,19.0,26.0,1.0
00794,16.0,30.0,1.0
00795,19.0,36.0,1.0
00796,5.0,19.0,1.0
00797,3.0,11.0,1.0
00798,7.0,11.0,1.0
00799,18.0,23.0,1.0
00800,1.0,5.0,1.0
00801,8.0,24.0,1.0
00802,18.0,24.0,1.0
00803,1.0,6.0,1.0
00804,13.0,22.0,1.0
00805,3.0,16.0,1.0
00806,11.0,20.0,1.0
00807,18.0,34.0,1.0
00808,13.0,18.0,1.0
00809,6.0,15.0,1.0
00810,14.0,31.0,1.0
00811,0.0,7.0,1.0
00812,9.0,20.0,1.0
00813,14.0,33.0,1.0
00814,11.0,22.0,1.0
00815,11.0,18.0,1.0
00816,2.0,15.0,1.0
00817,3.0,11.0,1.0
00818,4.0,12.0,1.0
00819,5.0,24.0,1.0
00820,13.0,26.0,1.0
00821,16.0,30.0,1.0
00822,0.0,8.0,1.0
00823,19.0,23.0,1.0
00824,16.0,26.0,1.0
00825,6.0,23.0,1.0
00826,2.0,21.0,1.0
00827,18.0,32.0,1.0
00828,7.0,24.0,1.0
00829,3.0,19.0,1.0
00830,10.0,24.0,1.0
00831,6.0,15.0,1.0
00832,6.0,13.0,1.0
00833,19.0,29.0,1.0
00834,8.0,17.0,1.0
00835,0.0,18.0,1.0
00836,2.0,21.0,1.0
00837,17.0,22.0,1.0
00838,6.0,22.0,1.0
00839,19.0,26.0,1.0
00840,10.0,23.0,1.0
00841,16.0,24.0,1.0
00842,15.0,33.0,1.0
00843,0.0,6.0,1.0
00844,3.0,10.0,1.0
00845,12.0,23.0,1.0
00846,19.0,30.0,1.0
00847,3.0,20.0,1.0
00848,16.0,22.0,1.0
00849,10.0,22.0,1.0
00850,8.0,13.0,1.0
00851,15.0,20.0,1.0
00852,4.0,8.0,1.0
00853,1.0,18.0,1.0
00854,18.0,35.0,1.0
00855,1.0,19.0,1.0
00856,12.0,30.0,1.0
00857,2.0,14.0,1.0
00858,1.0,9.0,1.0
00859,2.0,18.0,1.0
00860,13.0,18.0,1.0
00861,7.0,21.0,1.0
00862,13.0,20.0,1.0
00863,17.0,20.0,1.0
00864,9.0,13.0,1.0
00865,19.0,22.0,1.0
00866,16.0,20.0,1.0
00867,17.0,22.0,1.0
00868,8.0,24.0,1.0
00869,10.0,22.0,1.0
00870,11.0,26.0,1.0
00871,2.0,10.0,1.0
00872,16.0,35.0,1.0
00873,2.0,5.0,1.0
00874,14.0,24.0,1.0
00875,11.0,23.0,1.0
00876,1.0,16.0,1.0
00877,17.0,22.0,1.0
00878,6.0,21.0,1.0
00879,7.0,19.0,1.0
00880,4.0,10.0,1.0
00881,16.0,28.0,1.0
00882,3.0,13.0,1.0
00883,20.0,38.0,1.0
00884,13.0,24.0,1.0
00885,2.0,16.0,1.0
00886,8.0,25.0,1.0
00887,17.0,22.0,1.0
00888,17.0,36.0,1.0
00889,8.0,19.0,1.0
00890,5.0,15.0,1.0
00891,10.0,18.0,1.0
00892,1.0,19.0,1.0
00893,11.0,19.0,1.0
00894,12.0,22.0,1.0
00895,8.0,13.0,1.0
00896,18.0,27.0,1.0
00897,12.0,23.0,1.0
00898,4.0,13.0,1.0
00899,15.0,29.0,1.0
00900,4.0,20.0,1.0
00901,11.0,23.0,1.0
00902,15.0,31.0,1.0
00903,12.0,26.0,1.0
00904,11.0,16.0,1.0
00905,3.0,13.0,1.0
00906,1.0,10.0,1.0
00907,11.0,16.0,1.0
00908,2.0,14.0,1.0
00909,15.0,23.0,1.0
00910,17.0,28.0,1.0
00911,7.0,18.0,1.0
00912,7.0,14.0,1.0
00913,6.0,21.0,1.0
00914,8.0,27.0,1.0
00915,16.0,30.0,1.0
00916,9.0,18.0,1.0
00917,15.0,21.0,1.0
00918,18.0,25.0,1.0
00919,18.0,26.0,1.0
00920,11.0,24.0,1.0
00921,9.0,26.0,1.0
00922,12.0,32.0,1.0
00923,6.0,20.0,1.0
00924,13.0,22.0,1.0
00925,15.0,20.0,1.0
00926,17.0,26.0,1.0
00927,18.0,33.0,1.0
00928,4.0,22.0,1.0
00929,1.0,5.0,1.0
00930,19.0,29.0,1.0
00931,9.0,16.0,1.0
00932,8.0,23.0,1.0
